celltype,symbol,n_cells,median_n_genes,is_contaminant,mean_lognorm,pct_expressing,pct_expressing_allcells,ambient_index,ambient_suspect
Pericyte,GALNS,83,1616.0,False,0.03141992539167404,0.03614457831325301,0.07036071869428062,0.5434255003929138,False
Pericyte,CHL1,83,1616.0,False,0.0,0.0,0.00034288849266218623,0.0,False
Pericyte,RNF19B,83,1616.0,False,0.39467382431030273,0.30120481927710846,0.27321355095323,0.3989388048648834,False
Pericyte,SRRM4,83,1616.0,False,0.0,0.0,0.000548621588259498,2.7905375957489014,False
Pericyte,ECEL1,83,1616.0,False,0.0,0.0,0.0004800438897270608,0.0,False
Pericyte,FLRT3,83,1616.0,False,0.0,0.0,0.0006171992867919353,0.0,False
Pericyte,PTPN23,83,1616.0,False,0.08113977313041687,0.07228915662650602,0.08565354546701413,0.6127421855926514,False
Pericyte,MAPK14,83,1616.0,False,0.7011334300041199,0.5301204819277109,0.42394733232752707,0.5631482601165771,False
Pericyte,VASH2,83,1616.0,False,0.0,0.0,0.0022630640515704293,0.0,False
Pericyte,TNIK,83,1616.0,False,0.22504417598247528,0.18072289156626506,0.006034837470854478,0.24376295506954193,False
Pericyte,WDR81,83,1616.0,False,0.05164480209350586,0.060240963855421686,0.20957344671512823,0.58571857213974,False
Pericyte,SLC2A1,83,1616.0,False,0.2558744549751282,0.20481927710843373,0.1358524207927582,0.2829335331916809,False
Pericyte,ANKRD13B,83,1616.0,False,0.007996447384357452,0.012048192771084338,0.012412563434371143,0.2691519856452942,False
Pericyte,NPY,83,1616.0,False,0.0,0.0,0.000274310794129749,0.0,False
Pericyte,AXL,83,1616.0,False,0.0,0.0,0.10190646001920176,0.3784278631210327,False
Pericyte,SERPINE1,83,1616.0,False,0.0,0.0,0.0309285420381292,0.27294430136680603,False
Pericyte,WBP1L,83,1616.0,False,0.49662184715270996,0.3855421686746988,0.2067617610752983,0.5774191617965698,False
Pericyte,ITPKC,83,1616.0,False,0.008499651215970516,0.012048192771084338,0.0495130983404197,0.5276349186897278,False
Pericyte,ACVR1,83,1616.0,False,0.008591280318796635,0.012048192771084338,0.21938005760526677,0.3581075072288513,False
Pericyte,AGRN,83,1616.0,False,0.06015685200691223,0.04819277108433735,0.026608147030585654,0.9332244396209717,False
Pericyte,TNS3,83,1616.0,False,0.053794413805007935,0.04819277108433735,0.48292415306542313,0.515257716178894,False
Pericyte,CTTN,83,1616.0,False,0.0,0.0,0.0007543546838568098,4.46919584274292,False
