chembl_id,pref_name,max_phase,first_approval,smiles,inchi_key,atc,drh_phase,drh_moa,drh_indication,pain_prior,mw,logp,tpsa,hbd,hba,rotb,charge,formula,n_torsions,pass,reason
CHEMBL1200510,ERYTHROMYCIN STEARATE,4.0,1964.0,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,YAVZHCFFUATPRK-YZPBMOCRSA-N,,,,,False,733.9,1.79,193.9,5.0,14.0,7.0,0.0,C37H67NO13,50.0,True,
CHEMBL1200514,DEMECARIUM BROMIDE,4.0,1959.0,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-].[Br-],YHKBUDZECQDYBR-UHFFFAOYSA-L,,,,,False,556.8,6.76,59.1,0.0,4.0,15.0,2.0,C32H52N4O4+2,38.0,True,
CHEMBL1200515,DESERPIDINE,4.0,1957.0,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CVBMAZKKCSYWQR-WCGOZPBSSA-N,C02AA05,Launched,angiotensin converting enzyme inhibitor,hypertension,False,578.7,4.16,108.6,1.0,9.0,7.0,0.0,C32H38N2O8,18.0,True,
CHEMBL1200517,DIHYDROERGOTAMINE MESYLATE,4.0,1946.0,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21.CS(=O)(=O)O,ADYPXRFPBQGGAH-UMYZUSPBSA-N,,,,,False,583.7,2.08,118.2,3.0,6.0,4.0,0.0,C33H37N5O5,10.0,True,
CHEMBL1200521,ALMOTRIPTAN MALATE,4.0,2001.0,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O,QHATUKWEVNMHRY-UHFFFAOYSA-N,,,,,False,335.5,2.2,56.4,1.0,3.0,6.0,0.0,C17H25N3O2S,12.0,True,
CHEMBL1200522,AVOBENZONE,4.0,1992.0,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,XNEFYCZVKIDDMS-UHFFFAOYSA-N,,Launched,topical sunscreen agent,cosmetic|sunscreen lotion,False,310.4,4.45,43.4,0.0,3.0,5.0,0.0,C20H22O3,12.0,True,
CHEMBL1200523,CEFAZOLIN SODIUM,4.0,1973.0,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+],FLKYBGKDCCEQQM-WYUVZMMLSA-M,,,,,False,453.5,-1.97,158.9,1.0,12.0,7.0,-1.0,C14H13N8O4S3-,14.0,True,
CHEMBL1200527,ATRACURIUM BESYLATE,4.0,1983.0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,XXZSQOVSEBAPGS-UHFFFAOYSA-L,,,,,False,,,,,,,,,,False,F2_mw_929
CHEMBL1200530,CEFOXITIN SODIUM,4.0,1978.0,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],GNWUOVJNSFPWDD-XMZRARIVSA-M,,,,,False,426.5,-1.24,151.1,2.0,9.0,7.0,-1.0,C16H16N3O7S2-,16.0,True,
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,4.0,1986.0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1.Cl,AQORHZJDCHLLJN-UHFFFAOYSA-N,,,,,False,416.5,1.38,85.5,0.0,6.0,9.0,0.0,C21H32N6O3,20.0,True,
CHEMBL1200532,METHDILAZINE HYDROCHLORIDE,4.0,1982.0,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,IEISBKIVLDXSMZ-UHFFFAOYSA-N,,,,,False,296.4,4.24,6.5,0.0,3.0,2.0,0.0,C18H20N2S,4.0,True,
CHEMBL1200534,MOEXIPRIL HYDROCHLORIDE,4.0,1995.0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,JXRAXHBVZQZSIC-JKVLGAQCSA-N,,,,,False,498.6,2.58,114.4,2.0,7.0,11.0,0.0,C27H34N2O7,28.0,True,
CHEMBL1200538,BETAMETHASONE ACETATE,4.0,1965.0,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,AKUJBENLRBOFTD-QZIXMDIESA-N,,,,,False,434.5,2.47,100.9,2.0,6.0,3.0,0.0,C24H31FO6,12.0,True,
CHEMBL1200539,CALCIUM CARBONATE,4.0,2000.0,O=C([O-])[O-].[Ca+2],VTYYLEPIZMXCLO-UHFFFAOYSA-L,A02AC01;A12AA04,,,,False,,,,,,,,,,False,F2_mw_60
CHEMBL1200541,AMBENONIUM CHLORIDE,4.0,1956.0,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl.[Cl-].[Cl-],DXUUXWKFVDVHIK-UHFFFAOYSA-N,,,,,False,537.6,4.64,58.2,2.0,2.0,14.0,2.0,C28H42Cl2N4O2+2,30.0,True,
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,4.0,1939.0,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VPGRYOFKCNULNK-ACXQXYJUSA-N,H02AA03,,,,False,372.5,4.27,60.4,0.0,4.0,3.0,0.0,C23H32O4,8.0,True,
CHEMBL1200543,ANILERIDINE PHOSPHATE,4.0,1982.0,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.O=P(O)(O)O,FLQCEKVTYABVSH-UHFFFAOYSA-N,,,,,False,352.5,3.41,55.6,1.0,4.0,6.0,0.0,C22H28N2O2,16.0,True,
CHEMBL1200544,CEPHALEXIN,4.0,1971.0,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1.O,AVGYWQBCYZHHPN-CYJZLJNKSA-N,J01DB01,Launched,bacterial cell wall synthesis inhibitor,respiratory tract infections|otitis|skin infections|bone and joint infections|genitourinary tract infections,False,347.4,0.44,112.7,3.0,5.0,4.0,0.0,C16H17N3O4S,12.0,True,
CHEMBL1200545,DIFLORASONE DIACETATE,4.0,1977.0,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,BOBLHFUVNSFZPJ-JOYXJVLSSA-N,D07AC10,,,,False,494.5,2.99,107.0,1.0,7.0,4.0,0.0,C26H32F2O7,14.0,True,
CHEMBL1200549,RAPACURONIUM BROMIDE,4.0,1999.0,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-],LVQTUXZKLGXYIU-GWSNJHLMSA-M,,,,,False,597.9,6.91,55.8,0.0,5.0,7.0,1.0,C37H61N2O4+,18.0,True,
CHEMBL1200550,ANTAZOLINE PHOSPHATE,4.0,1994.0,O=P(O)(O)O.c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,DUIGUKRYYAGJAF-UHFFFAOYSA-N,,,,,False,265.4,2.69,27.6,1.0,3.0,5.0,0.0,C17H19N3,10.0,True,
CHEMBL1200559,LACTIC ACID,4.0,2006.0,CC(O)C(=O)O,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,G01AD01,,,,False,,,,,,,,,,False,F2_mw_90
CHEMBL1200560,GUANABENZ ACETATE,4.0,1982.0,CC(=O)O.N=C(N)N/N=C/c1c(Cl)cccc1Cl,MCSPBPXATWBACD-GAYQJXMFSA-N,,,,,False,231.1,1.81,74.3,3.0,2.0,2.0,0.0,C8H8Cl2N4,4.0,True,
CHEMBL1200561,DOXAZOSIN MESYLATE,4.0,1990.0,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,VJECBOKJABCYMF-UHFFFAOYSA-N,,,,,False,451.5,1.72,112.3,1.0,9.0,4.0,0.0,C23H25N5O5,10.0,True,
CHEMBL1200562,HYDROCORTISONE VALERATE,4.0,1978.0,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,FZCHYNWYXKICIO-FZNHGJLXSA-N,,,,,False,446.6,3.52,100.9,2.0,6.0,6.0,0.0,C26H38O6,18.0,True,
CHEMBL1200563,CERIVASTATIN SODIUM,4.0,1997.0,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+],GPUADMRJQVPIAS-QCVDVZFFSA-M,,,,,False,458.6,3.55,102.7,2.0,6.0,11.0,-1.0,C26H33FNO5-,26.0,True,
CHEMBL1200569,CAFFEINE CITRATE,4.0,1999.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O,RCQXSQPPHJPGOF-UHFFFAOYSA-N,,,,,False,194.2,-1.03,61.8,0.0,3.0,0.0,0.0,C8H10N4O2,0.0,True,
CHEMBL1200570,MEGLUMINE,4.0,1982.0,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,MBBZMMPHUWSWHV-BDVNFPICSA-N,,Launched,excipient,,False,195.2,-3.36,113.2,6.0,6.0,6.0,0.0,C7H17NO5,22.0,True,
CHEMBL1200572,MAGNESIUM OXIDE,4.0,1982.0,O=[Mg],CPLXHLVBOLITMK-UHFFFAOYSA-N,A02AA02;A12CC10;A06AD02,,,,False,,,,,,,,,,False,F2_metal
CHEMBL1200574,SODIUM CHLORIDE,4.0,1982.0,[Cl-].[Na+],FAPWRFPIFSIZLT-UHFFFAOYSA-M,A12CA01;S01XA03;B05CB01;B05XA03,,,,False,,,,,,,,,,False,F2_mw_35
CHEMBL1200577,CYSTEAMINE BITARTRATE,4.0,1994.0,NCCS.O=C(O)[C@H](O)[C@@H](O)C(=O)O,NSKJTUFFDRENDM-ZVGUSBNCSA-N,,,,,False,150.1,-2.12,115.1,4.0,4.0,3.0,0.0,C4H6O6,14.0,True,
CHEMBL1200578,THEOPHYLLINE SODIUM GLYCINATE,4.0,1982.0,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],AIJQWRAOMFRHTQ-UHFFFAOYSA-M,,,,,False,180.2,-1.04,72.7,1.0,3.0,0.0,0.0,C7H8N4O2,0.0,True,
CHEMBL1200580,SULFOXONE SODIUM,4.0,1982.0,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+],AZBNFLZFSZDPQF-UHFFFAOYSA-L,J04BA03,,,,False,402.5,1.02,138.5,2.0,8.0,8.0,-2.0,C14H14N2O6S3-2,16.0,True,
CHEMBL1200581,DIATRIZOATE SODIUM,4.0,1954.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+],ZEYOIOAKZLALAP-UHFFFAOYSA-M,,,,,False,612.9,1.78,98.3,2.0,4.0,3.0,-1.0,C11H8I3N2O4-,6.0,True,
CHEMBL1200582,AMINOLEVULINIC ACID HYDROCHLORIDE,4.0,1999.0,Cl.NCC(=O)CCC(=O)O,ZLHFONARZHCSET-UHFFFAOYSA-N,,,,,False,131.1,-0.62,80.4,2.0,3.0,4.0,0.0,C5H9NO3,12.0,True,
CHEMBL1200584,AMINOSALICYLATE POTASSIUM,4.0,1955.0,Nc1ccc(C(=O)[O-])c(O)c1.[K+],PRZJIMSXCLZGLT-UHFFFAOYSA-M,,,,,False,152.1,-0.66,86.4,2.0,4.0,1.0,-1.0,C7H6NO3-,6.0,True,
CHEMBL1200585,OXYMETHOLONE,4.0,1972.0,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,ICMWWNHDUZJFDW-DHODBPELSA-N,A14AA05,,,,False,332.5,4.4,57.5,2.0,3.0,0.0,0.0,C21H32O3,4.0,True,
CHEMBL1200586,PRILOCAINE HYDROCHLORIDE,4.0,1965.0,CCCNC(C)C(=O)Nc1ccccc1C.Cl,BJPJNTKRKALCPP-UHFFFAOYSA-N,,,,,False,220.3,2.32,41.1,2.0,2.0,5.0,0.0,C13H20N2O,10.0,True,
CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE,4.0,1970.0,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,AUODDLQVRAJAJM-XJQDNNTCSA-N,,,,,False,425.0,0.39,102.3,4.0,7.0,7.0,0.0,C18H33ClN2O5S,20.0,True,
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,4.0,1982.0,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,VVOIQBFMTVCINR-WWMZEODYSA-N,,,,,False,414.6,5.29,60.4,0.0,4.0,3.0,0.0,C26H38O4,10.0,True,
CHEMBL1200595,CHLORPHENTERMINE HYDROCHLORIDE,4.0,,CC(C)(N)Cc1ccc(Cl)cc1.Cl,WEJDYJKJPUPMLH-UHFFFAOYSA-N,,,,,False,183.7,2.62,26.0,1.0,1.0,2.0,0.0,C10H14ClN,6.0,True,
CHEMBL1200596,CHLOROXINE,4.0,1976.0,Oc1c(Cl)cc(Cl)c2cccnc12,WDFKMLRRRCGAKS-UHFFFAOYSA-N,,Launched,opioid receptor antagonist,diarrhea|inflammatory bowel disease|giardiasis|dandruff,False,214.1,3.25,33.1,1.0,2.0,0.0,0.0,C9H5Cl2NO,2.0,True,
CHEMBL1200597,ETIDOCAINE HYDROCHLORIDE,4.0,1976.0,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C.Cl,LMWQQUMMGGIGJQ-UHFFFAOYSA-N,,,,,False,276.4,3.75,32.3,1.0,2.0,7.0,0.0,C17H28N2O,14.0,True,
CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,4.0,1982.0,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1,NLORYLAYLIXTID-ISLYRVAYSA-N,L02AA04,,,,False,428.3,4.36,133.5,4.0,4.0,8.0,0.0,C18H22O8P2,24.0,True,
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,4.0,1978.0,Cl.N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1,VMIZTXDGZPTKIK-UHFFFAOYSA-N,,,,,False,424.5,5.0,64.3,1.0,3.0,7.0,0.0,C28H28N2O2,16.0,True,
CHEMBL1200600,FLUOROMETHOLONE,4.0,1972.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,FAOZLTXFLGPHNG-KNAQIMQKSA-N,S01BA07;D07XB04;D07AB06;D10AA01;S01CB05;C05AA06,Launched,glucocorticoid receptor agonist,eye inflammation,False,376.5,2.92,74.6,2.0,4.0,1.0,0.0,C22H29FO4,6.0,True,
CHEMBL1200601,NARATRIPTAN HYDROCHLORIDE,4.0,1998.0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1.Cl,AWEZYKMQFAUBTD-UHFFFAOYSA-N,,,,,False,335.5,2.07,65.2,2.0,3.0,5.0,0.0,C17H25N3O2S,10.0,True,
CHEMBL1200604,TROPICAMIDE,4.0,1960.0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,BGDKAVGWHJFAGW-UHFFFAOYSA-N,S01FA06;S01FA56,Launched,acetylcholine receptor antagonist,mydriasis diagnostic|cycloplegia diagnostic,False,284.4,2.21,53.4,1.0,3.0,6.0,0.0,C17H20N2O2,16.0,True,
CHEMBL1200606,MEXILETINE HYDROCHLORIDE,4.0,1985.0,Cc1cccc(C)c1OCC(C)N.Cl,NFEIBWMZVIVJLQ-UHFFFAOYSA-N,,,,,False,179.3,2.03,35.2,1.0,2.0,3.0,0.0,C11H17NO,8.0,True,
CHEMBL1200607,PERFLEXANE,4.0,2002.0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZJIJAJXFLBMLCK-UHFFFAOYSA-N,,,,,False,338.0,4.65,0.0,0.0,0.0,3.0,0.0,C6F14,10.0,True,
CHEMBL1200609,PAROXETINE MESYLATE,4.0,2003.0,CS(=O)(=O)O.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,SHIJTGJXUHTGGZ-RVXRQPKJSA-N,,,,,False,329.4,3.33,39.7,1.0,4.0,4.0,0.0,C19H20FNO3,8.0,True,
CHEMBL1200610,LORACARBEF,4.0,1991.0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O,GPYKKBAAPVOCIW-HSASPSRMSA-N,J01DC08,Launched,bacterial cell wall synthesis inhibitor,ear infections|laryngitis|bronchitis|pneumonia|urinary tract infections|skin infections,False,349.8,0.71,112.7,3.0,4.0,4.0,0.0,C16H16ClN3O4,12.0,True,
CHEMBL1200612,DIBUCAINE HYDROCHLORIDE,4.0,1982.0,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,IVHBBMHQKZBJEU-UHFFFAOYSA-N,,,,,False,343.5,3.49,54.5,1.0,4.0,10.0,0.0,C20H29N3O2,20.0,True,
CHEMBL1200613,TOLMETIN SODIUM,4.0,1976.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],QGUALMNFRILWRA-UHFFFAOYSA-M,,,,,False,256.3,0.86,62.1,0.0,3.0,4.0,-1.0,C15H14NO3-,8.0,True,
CHEMBL1200614,IOVERSOL,4.0,1988.0,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,AMDBBAQNWSUWGN-UHFFFAOYSA-N,V08AB07,Launched,radiopaque medium,contrast agent,False,807.1,-2.02,199.9,8.0,9.0,12.0,0.0,C18H24I3N3O9,38.0,True,
CHEMBL1200616,CHLOROTHIAZIDE SODIUM,4.0,1958.0,NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O.[Na+],CPIWHAFLBZQYLQ-UHFFFAOYSA-N,,,,,False,294.7,0.72,120.8,1.0,5.0,1.0,-1.0,C7H5ClN3O4S2-,4.0,True,
CHEMBL1200617,RIMEXOLONE,4.0,1994.0,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,QTTRZHGPGKRAFB-OOKHYKNYSA-N,H02AB12;S01BA13,Launched,glucocorticoid receptor agonist,anterior uveitis,False,370.5,4.5,54.4,1.0,3.0,2.0,0.0,C24H34O3,6.0,True,
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,4.0,1996.0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,RRJFVPUCXDGFJB-UHFFFAOYSA-N,,,,,False,501.7,5.51,81.0,3.0,4.0,10.0,0.0,C32H39NO4,26.0,True,
CHEMBL1200621,GEMIFLOXACIN MESYLATE,4.0,2003.0,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,JIYMVSQRGZEYAX-CWUUNJJBSA-N,,,,,False,389.4,0.97,123.0,2.0,7.0,5.0,0.0,C18H20FN5O4,14.0,True,
CHEMBL1200622,PARICALCITOL,4.0,1998.0,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,BPKAHTKRCLCHEA-UBFJEZKGSA-N,H05BX02,Launched,vitamin D receptor agonist,chronic kidney disease (CKD)|hyperthyroidism,False,416.6,5.56,60.7,3.0,3.0,5.0,0.0,C27H44O3,16.0,True,
CHEMBL1200623,ETHYLESTRENOL,4.0,1964.0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,AOXRBFRFYPMWLR-XGXHKTLJSA-N,A14AB02,,,,False,288.5,5.09,20.2,1.0,1.0,1.0,0.0,C20H32O,4.0,True,
CHEMBL1200624,ETHYNODIOL DIACETATE,4.0,1966.0,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,ONKUMRGIYFNPJW-KIEAKMPYSA-N,G03DC06,,,,False,384.5,4.43,52.6,0.0,4.0,2.0,0.0,C24H32O4,8.0,True,
CHEMBL1200625,STRONTIUM CHLORIDE SR 89,4.0,1993.0,[89Sr+2].[Cl-].[Cl-],AHBGXTDRMVNFER-FCHARDOESA-L,V10BX01,,,,False,,,,,,,,,,False,F2_mw_89
CHEMBL1200627,PROPIOLACTONE,4.0,1982.0,O=C1CCO1,VEZXCJBBBCKRPI-UHFFFAOYSA-N,,Launched,,antiseptic,False,,,,,,,,,,False,F2_mw_72
CHEMBL1200628,VANCOMYCIN HYDROCHLORIDE,4.0,1964.0,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O.Cl,LCTORFDMHNKUSG-XTTLPDOESA-N,,,,,False,,,,,,,,,,False,F2_mw_1449
CHEMBL1200629,VECURONIUM BROMIDE,4.0,1984.0,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],VEPSYABRBFXYIB-PWXDFCLTSA-M,,,,,False,557.8,5.97,55.8,0.0,5.0,4.0,1.0,C34H57N2O4+,12.0,True,
CHEMBL1200630,CYSTEINE HYDROCHLORIDE,4.0,1986.0,Cl.N[C@@H](CS)C(=O)O,IFQSXNOEEPCSLW-DKWTVANSSA-N,,,,,False,121.2,-0.67,63.3,3.0,3.0,2.0,0.0,C3H7NO2S,10.0,True,
CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE,4.0,1982.0,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,GTNDZRUWKHDICY-DJHAJVGHSA-N,,,,,False,663.4,6.42,108.3,3.0,8.0,22.0,0.0,C34H63ClN2O6S,,False,F3_druglikeness
CHEMBL1200635,HYDROCORTAMATE HYDROCHLORIDE,4.0,1956.0,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl,AKQNAIYKSALPKV-OYHXESGYSA-N,,,,,False,475.6,2.67,104.1,2.0,7.0,7.0,0.0,C27H41NO6,20.0,True,
CHEMBL1200636,CYCLOBENZAPRINE HYDROCHLORIDE,4.0,1977.0,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,VXEAYBOGHINOKW-UHFFFAOYSA-N,,,,,False,275.4,4.55,3.2,0.0,1.0,3.0,0.0,C20H21N,6.0,True,
CHEMBL1200638,DEXBROMPHENIRAMINE MALEATE,4.0,1963.0,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,SRGKFVAASLQVBO-DASCVMRKSA-N,,,,,False,319.2,3.93,16.1,0.0,2.0,5.0,0.0,C16H19BrN2,10.0,True,
CHEMBL1200641,CISATRACURIUM BESYLATE,4.0,1995.0,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,XXZSQOVSEBAPGS-DONVQRBFSA-L,,,,,False,,,,,,,,,,False,F2_mw_929
CHEMBL1200645,ETOPOSIDE PHOSPHATE,4.0,1996.0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OP(=O)(O)O,LIQODXNTTZAGID-OCBXBXKTSA-N,,,,,False,668.5,1.1,207.4,4.0,14.0,7.0,0.0,C29H33O16P,22.0,True,
CHEMBL1200648,ROCURONIUM BROMIDE,4.0,1994.0,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-],OYTJKRAYGYRUJK-FMCCZJBLSA-M,M03AC09,,,,False,529.8,4.41,59.0,1.0,5.0,5.0,1.0,C32H53N2O4+,14.0,True,
CHEMBL1200649,QUINUPRISTIN,4.0,1999.0,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,WTHRRGMBUAHGNI-LCYNINFDSA-N,,,,,False,,,,,,,,,,False,F2_mw_1022
CHEMBL1200654,BENOXINATE HYDROCHLORIDE,4.0,1982.0,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,PRGUDWLMFLCODA-UHFFFAOYSA-N,,,,,False,308.4,2.95,64.8,1.0,5.0,10.0,0.0,C17H28N2O3,24.0,True,
